id,original,team,surface,pronunciation,type,category,scope,wikidata,image,image_page,position,description
26,アドリアーノ・ファリア・ピメンタ,横浜FC,アドリアーノ・ファリア・ピメンタ,アドリアーノ ファリア ピメンタ,full,player,jleague,Q375979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33e633bd52.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33e633bd52.svg,MF,NA。
26,アドリアーノ・ファリア・ピメンタ,横浜FC,アドリアーノ・ファリア・ピメンタ,ピメンタ,family,player,jleague,Q375979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33e633bd52.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33e633bd52.svg,MF,NA。
26,アドリアーノ・ファリア・ピメンタ,横浜FC,アドリアーノ・ファリア・ピメンタ,アドリアーノ,given,player,jleague,Q375979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33e633bd52.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33e633bd52.svg,MF,NA。
27,アドリアーノ・フェヘイラ・マルティンス,ヴァンフォーレ甲府,アドリアーノ・フェヘイラ・マルティンス,アドリアーノ フェヘイラ マルティンス,full,player,jleague,Q180885,http://commons.wikimedia.org/wiki/Special:FilePath/Adriano_Ferreira_Martins_2012.jpg,https://commons.wikimedia.org/wiki/File:Adriano_Ferreira_Martins_2012.jpg,FW,NA。
27,アドリアーノ・フェヘイラ・マルティンス,ヴァンフォーレ甲府,アドリアーノ・フェヘイラ・マルティンス,マルティンス,family,player,jleague,Q180885,http://commons.wikimedia.org/wiki/Special:FilePath/Adriano_Ferreira_Martins_2012.jpg,https://commons.wikimedia.org/wiki/File:Adriano_Ferreira_Martins_2012.jpg,FW,NA。
27,アドリアーノ・フェヘイラ・マルティンス,ヴァンフォーレ甲府,アドリアーノ・フェヘイラ・マルティンス,アドリアーノ,given,player,jleague,Q180885,http://commons.wikimedia.org/wiki/Special:FilePath/Adriano_Ferreira_Martins_2012.jpg,https://commons.wikimedia.org/wiki/File:Adriano_Ferreira_Martins_2012.jpg,FW,NA。
28,アドリエル・タデウ・フェヘイラ・ダ・シルバ,ガイナーレ鳥取,アドリエル・タデウ・フェヘイラ・ダ・シルバ,アドリエル タデウ フェヘイラ ダ シルバ,full,player,jleague,Q60990964,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4982a2982c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4982a2982c.svg,DF,NA。
28,アドリエル・タデウ・フェヘイラ・ダ・シルバ,ガイナーレ鳥取,アドリエル・タデウ・フェヘイラ・ダ・シルバ,シルバ,family,player,jleague,Q60990964,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4982a2982c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4982a2982c.svg,DF,NA。
28,アドリエル・タデウ・フェヘイラ・ダ・シルバ,ガイナーレ鳥取,アドリエル・タデウ・フェヘイラ・ダ・シルバ,アドリエル,given,player,jleague,Q60990964,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4982a2982c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4982a2982c.svg,DF,NA。
29,アナイウソン・ブリト・ノレト,東京ヴェルディ1969,アナイウソン・ブリト・ノレト,アナイウソン ブリト ノレト,full,player,jleague,Q1440130,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%C3%ADlson_Meia.jpg,https://commons.wikimedia.org/wiki/File:Ana%C3%ADlson_Meia.jpg,MF,NA。
29,アナイウソン・ブリト・ノレト,東京ヴェルディ1969,アナイウソン・ブリト・ノレト,ノレト,family,player,jleague,Q1440130,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%C3%ADlson_Meia.jpg,https://commons.wikimedia.org/wiki/File:Ana%C3%ADlson_Meia.jpg,MF,NA。
29,アナイウソン・ブリト・ノレト,東京ヴェルディ1969,アナイウソン・ブリト・ノレト,アナイウソン,given,player,jleague,Q1440130,http://commons.wikimedia.org/wiki/Special:FilePath/Ana%C3%ADlson_Meia.jpg,https://commons.wikimedia.org/wiki/File:Ana%C3%ADlson_Meia.jpg,MF,NA。
30,アピアタウィア 久,京都サンガF.C.,アピアタウィア 久,アピアタウィア ヒサシ,full,player,jleague,Q97982458,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d50c39477a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d50c39477a.svg,DF,NA。
30,アピアタウィア 久,京都サンガF.C.,アピアタウィア,アピアタウィア,family,player,jleague,Q97982458,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d50c39477a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d50c39477a.svg,DF,NA。
30,アピアタウィア 久,京都サンガF.C.,久,ヒサシ,given,player,jleague,Q97982458,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d50c39477a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d50c39477a.svg,DF,NA。
31,アフメド・アフメドフ,清水エスパルス,アフメド・アフメドフ,アフメド アフメドフ,full,player,jleague,Q56248436,http://commons.wikimedia.org/wiki/Special:FilePath/A._Ahmedov.jpg,https://commons.wikimedia.org/wiki/File:A._Ahmedov.jpg,FW,NA。
31,アフメド・アフメドフ,清水エスパルス,アフメド・アフメドフ,アフメドフ,family,player,jleague,Q56248436,http://commons.wikimedia.org/wiki/Special:FilePath/A._Ahmedov.jpg,https://commons.wikimedia.org/wiki/File:A._Ahmedov.jpg,FW,NA。
31,アフメド・アフメドフ,清水エスパルス,アフメド・アフメドフ,アフメド,given,player,jleague,Q56248436,http://commons.wikimedia.org/wiki/Special:FilePath/A._Ahmedov.jpg,https://commons.wikimedia.org/wiki/File:A._Ahmedov.jpg,FW,NA。
32,アフメド・ヤセル,ヴィッセル神戸,アフメド・ヤセル,アフメド ヤセル,full,player,jleague,Q16236363,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_fb8003ab3c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_fb8003ab3c.svg,DF,NA。
32,アフメド・ヤセル,ヴィッセル神戸,アフメド・ヤセル,ヤセル,family,player,jleague,Q16236363,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_fb8003ab3c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_fb8003ab3c.svg,DF,NA。
32,アフメド・ヤセル,ヴィッセル神戸,アフメド・ヤセル,アフメド,given,player,jleague,Q16236363,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_fb8003ab3c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_fb8003ab3c.svg,DF,NA。
33,アブデルラフマン・ブーダ・サイディ,アルビレックス新潟,アブデルラフマン・ブーダ・サイディ,アブデルラフマン ブーダ サイディ,full,player,jleague,Q51757049,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_23a315ba1b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_23a315ba1b.svg,FW,NA。
33,アブデルラフマン・ブーダ・サイディ,アルビレックス新潟,アブデルラフマン・ブーダ・サイディ,サイディ,family,player,jleague,Q51757049,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_23a315ba1b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_23a315ba1b.svg,FW,NA。
33,アブデルラフマン・ブーダ・サイディ,アルビレックス新潟,アブデルラフマン・ブーダ・サイディ,アブデルラフマン,given,player,jleague,Q51757049,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_23a315ba1b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_23a315ba1b.svg,FW,NA。
34,アブドゥル・ナザ・アルハサン,湘南ベルマーレ,アブドゥル・ナザ・アルハサン,アブドゥル ナザ アルハサン,full,player,jleague,Q4665584,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_df60c79c4b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_df60c79c4b.svg,MF,NA。
34,アブドゥル・ナザ・アルハサン,湘南ベルマーレ,アブドゥル・ナザ・アルハサン,アルハサン,family,player,jleague,Q4665584,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_df60c79c4b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_df60c79c4b.svg,MF,NA。
34,アブドゥル・ナザ・アルハサン,湘南ベルマーレ,アブドゥル・ナザ・アルハサン,アブドゥル,given,player,jleague,Q4665584,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_df60c79c4b.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_df60c79c4b.svg,MF,NA。
35,アブドゥル＝アジズ・ヤクブ,清水エスパルス,アブドゥル＝アジズ・ヤクブ,アブドゥル アジズ ヤクブ,full,player,jleague,Q64932021,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,FW,NA。
35,アブドゥル＝アジズ・ヤクブ,清水エスパルス,アブドゥル＝アジズ・ヤクブ,ヤクブ,family,player,jleague,Q64932021,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,FW,NA。
35,アブドゥル＝アジズ・ヤクブ,清水エスパルス,アブドゥル＝アジズ・ヤクブ,アブドゥル,given,player,jleague,Q64932021,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Abdul-Aziz_Yakubu_2025-06-17_%28cropped%29.jpg,FW,NA。
36,アブラゥン・リンコン・マルチンス,ザスパクサツ群馬,アブラゥン・リンコン・マルチンス,アブラゥン リンコン マルチンス,full,player,jleague,Q1007752,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7f53764044.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7f53764044.svg,FW,NA。
36,アブラゥン・リンコン・マルチンス,ザスパクサツ群馬,アブラゥン・リンコン・マルチンス,マルチンス,family,player,jleague,Q1007752,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7f53764044.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7f53764044.svg,FW,NA。
36,アブラゥン・リンコン・マルチンス,ザスパクサツ群馬,アブラゥン・リンコン・マルチンス,アブラゥン,given,player,jleague,Q1007752,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_7f53764044.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_7f53764044.svg,FW,NA。
37,アベル・ルシアッティ,レノファ山口FC,アベル・ルシアッティ,アベル ルシアッティ,full,player,jleague,Q30899621,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3cd355fb81.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3cd355fb81.svg,DF,NA。
37,アベル・ルシアッティ,レノファ山口FC,アベル・ルシアッティ,ルシアッティ,family,player,jleague,Q30899621,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3cd355fb81.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3cd355fb81.svg,DF,NA。
37,アベル・ルシアッティ,レノファ山口FC,アベル・ルシアッティ,アベル,given,player,jleague,Q30899621,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3cd355fb81.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3cd355fb81.svg,DF,NA。
38,アマドゥ・バカヨコ,北海道コンサドーレ札幌,アマドゥ・バカヨコ,アマドゥ バカヨコ,full,player,jleague,Q16153407,http://commons.wikimedia.org/wiki/Special:FilePath/Amadou_Bakayoko.png,https://commons.wikimedia.org/wiki/File:Amadou_Bakayoko.png,FW,NA。
38,アマドゥ・バカヨコ,北海道コンサドーレ札幌,アマドゥ・バカヨコ,バカヨコ,family,player,jleague,Q16153407,http://commons.wikimedia.org/wiki/Special:FilePath/Amadou_Bakayoko.png,https://commons.wikimedia.org/wiki/File:Amadou_Bakayoko.png,FW,NA。
38,アマドゥ・バカヨコ,北海道コンサドーレ札幌,アマドゥ・バカヨコ,アマドゥ,given,player,jleague,Q16153407,http://commons.wikimedia.org/wiki/Special:FilePath/Amadou_Bakayoko.png,https://commons.wikimedia.org/wiki/File:Amadou_Bakayoko.png,FW,NA。
39,アマリウド・デ・ジェズス・サントス,湘南ベルマーレ,アマリウド・デ・ジェズス・サントス,アマリウド デ ジェズス サントス,full,player,jleague,Q1955533,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0e9796f9ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0e9796f9ad.svg,DF,NA。
39,アマリウド・デ・ジェズス・サントス,湘南ベルマーレ,アマリウド・デ・ジェズス・サントス,サントス,family,player,jleague,Q1955533,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0e9796f9ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0e9796f9ad.svg,DF,NA。
39,アマリウド・デ・ジェズス・サントス,湘南ベルマーレ,アマリウド・デ・ジェズス・サントス,アマリウド,given,player,jleague,Q1955533,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0e9796f9ad.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0e9796f9ad.svg,DF,NA。
40,アミール・カーリッチ,ガンバ大阪,アミール・カーリッチ,アミール カーリッチ,full,player,jleague,Q26309,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_de27e36f08.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_de27e36f08.svg,DF/MF,NA。
40,アミール・カーリッチ,ガンバ大阪,アミール・カーリッチ,カーリッチ,family,player,jleague,Q26309,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_de27e36f08.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_de27e36f08.svg,DF/MF,NA。
40,アミール・カーリッチ,ガンバ大阪,アミール・カーリッチ,アミール,given,player,jleague,Q26309,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_de27e36f08.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_de27e36f08.svg,DF/MF,NA。
41,アユブ・マシカ,ヴィッセル神戸,アユブ・マシカ,アユブ マシカ,full,player,jleague,Q2130457,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d0f8e21bb3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d0f8e21bb3.svg,FW,NA。
41,アユブ・マシカ,ヴィッセル神戸,アユブ・マシカ,マシカ,family,player,jleague,Q2130457,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d0f8e21bb3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d0f8e21bb3.svg,FW,NA。
41,アユブ・マシカ,ヴィッセル神戸,アユブ・マシカ,アユブ,given,player,jleague,Q2130457,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d0f8e21bb3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d0f8e21bb3.svg,FW,NA。
42,アライール・デ・ソウザ・カマルゴ・ジュニオール,愛媛FC,アライール・デ・ソウザ・カマルゴ・ジュニオール,アライール デ ソウザ カマルゴ ジュニオール,full,player,jleague,Q2006498,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_0364fc22b7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_0364fc22b7.svg,DF,NA。
