id,original,surface,pronunciation,type,school_type,founder,prefecture,city,status,code,wikidata
36006,熊本市立川尻小学校,川尻,カワシリ,name,小学校,公立,熊本県,熊本市,current,B143210000250,Q11568070
36007,熊本市立尾ノ上小学校,尾ノ上小,オノウエショウ,common,小学校,公立,熊本県,熊本市,current,B143210000269,Q11568064
36007,熊本市立尾ノ上小学校,尾ノ上,オノウエ,name,小学校,公立,熊本県,熊本市,current,B143210000269,Q11568064
36008,熊本市立力合小学校,力合小,リキゴウショウ,common,小学校,公立,熊本県,熊本市,current,B143210000278,Q11568040
36008,熊本市立力合小学校,力合,リキゴウ,name,小学校,公立,熊本県,熊本市,current,B143210000278,Q11568040
36009,熊本市立田迎小学校,田迎小,タムカエショウ,common,小学校,公立,熊本県,熊本市,current,B143210000287,Q11568126
36009,熊本市立田迎小学校,田迎,タムカエ,name,小学校,公立,熊本県,熊本市,current,B143210000287,Q11568126
36010,熊本市立御幸小学校,御幸小,ミユキショウ,common,小学校,公立,熊本県,熊本市,current,B143210000296,Q11568077
36010,熊本市立御幸小学校,御幸,ミユキ,name,小学校,公立,熊本県,熊本市,current,B143210000296,Q11568077
36011,熊本市立池上小学校,池上小,イケノウエショウ,common,小学校,公立,熊本県,熊本市,current,B143210000303,Q11568111
36011,熊本市立池上小学校,池上,イケノウエ,name,小学校,公立,熊本県,熊本市,current,B143210000303,Q11568111
36012,熊本市立城山小学校,城山小,ジョウザンショウ,common,小学校,公立,熊本県,熊本市,current,B143210000312,Q11568054
36012,熊本市立城山小学校,城山,ジョウザン,name,小学校,公立,熊本県,熊本市,current,B143210000312,Q11568054
36013,熊本市立高橋小学校,高橋小,タカハシショウ,common,小学校,公立,熊本県,熊本市,current,B143210000321,Q11568168
36013,熊本市立高橋小学校,高橋,タカハシ,name,小学校,公立,熊本県,熊本市,current,B143210000321,Q11568168
36014,熊本市立託麻原小学校,託麻原小,タクマバルショウ,common,小学校,公立,熊本県,熊本市,current,B143210000330,Q11568153
36014,熊本市立託麻原小学校,託麻原,タクマバル,name,小学校,公立,熊本県,熊本市,current,B143210000330,Q11568153
36015,熊本市立秋津小学校,秋津小,アキツショウ,common,小学校,公立,熊本県,熊本市,current,B143210000349,Q11568138
36015,熊本市立秋津小学校,秋津,アキツ,name,小学校,公立,熊本県,熊本市,current,B143210000349,Q11568138
36016,熊本市立泉ケ丘小学校,泉ケ丘小,,common,小学校,公立,熊本県,熊本市,current,B143210000358,Q11568115
36016,熊本市立泉ケ丘小学校,泉ケ丘,,name,小学校,公立,熊本県,熊本市,current,B143210000358,Q11568115
36017,熊本市立龍田小学校,龍田小,タツダショウ,common,小学校,公立,熊本県,熊本市,current,B143210000367,Q11568174
36017,熊本市立龍田小学校,龍田,タツダ,name,小学校,公立,熊本県,熊本市,current,B143210000367,Q11568174
36018,熊本市立小島小学校,小島小,オシマショウ,common,小学校,公立,熊本県,熊本市,current,B143210000376,Q11568065
36018,熊本市立小島小学校,小島,オシマ,name,小学校,公立,熊本県,熊本市,current,B143210000376,Q11568065
36019,熊本市立中島小学校,中島小,ナカシマショウ,common,小学校,公立,熊本県,熊本市,current,B143210000385,Q11568028
36019,熊本市立中島小学校,中島,ナカシマ,name,小学校,公立,熊本県,熊本市,current,B143210000385,Q11568028
36020,熊本市立帯山小学校,帯山小,オビヤマショウ,common,小学校,公立,熊本県,熊本市,current,B143210000394,Q11568074
36020,熊本市立帯山小学校,帯山,オビヤマ,name,小学校,公立,熊本県,熊本市,current,B143210000394,Q11568074
36021,熊本市立白山小学校,白山小,ハクザンショウ,common,小学校,公立,熊本県,熊本市,current,B143210000401,Q11568131
36021,熊本市立白山小学校,白山,ハクザン,name,小学校,公立,熊本県,熊本市,current,B143210000401,Q11568131
36022,熊本市立若葉小学校,若葉小,ワカバショウ,common,小学校,公立,熊本県,熊本市,current,B143210000410,Q11568143
36022,熊本市立若葉小学校,若葉,ワカバ,name,小学校,公立,熊本県,熊本市,current,B143210000410,Q11568143
36023,熊本市立城北小学校,城北小,ジョウホクショウ,common,小学校,公立,熊本県,熊本市,current,B143210000429,Q11568051
36023,熊本市立城北小学校,城北,ジョウホク,name,小学校,公立,熊本県,熊本市,current,B143210000429,Q11568051
36024,熊本市立西原小学校,西原小,ニシバルショウ,common,小学校,公立,熊本県,熊本市,current,B143210000438,Q11568149
36024,熊本市立西原小学校,西原,ニシバル,name,小学校,公立,熊本県,熊本市,current,B143210000438,Q11568149
36025,熊本市立高平台小学校,高平台小,タカヒラダイショウ,common,小学校,公立,熊本県,熊本市,current,B143210000447,Q11568169
36025,熊本市立高平台小学校,高平台,タカヒラダイ,name,小学校,公立,熊本県,熊本市,current,B143210000447,Q11568169
36026,八代市立代陽小学校,代陽小,タイヨウショウ,common,小学校,公立,熊本県,八代市,current,B143210000456,Q11390516
36026,八代市立代陽小学校,代陽,タイヨウ,name,小学校,公立,熊本県,八代市,current,B143210000456,Q11390516
36027,八代市立太田郷小学校,太田郷小,オオタゴウショウ,common,小学校,公立,熊本県,八代市,current,B143210000465,Q167015
36027,八代市立太田郷小学校,太田郷,オオタゴウ,name,小学校,公立,熊本県,八代市,current,B143210000465,Q167015
36028,八代市立植柳小学校,植柳小,ウヤナギショウ,common,小学校,公立,熊本県,八代市,current,B143210000474,Q167020
36028,八代市立植柳小学校,植柳,ウヤナギ,name,小学校,公立,熊本県,八代市,current,B143210000474,Q167020
36029,八代市立松高小学校,松高小,マツタカショウ,common,小学校,公立,熊本県,八代市,current,B143210000483,Q11390524
36029,八代市立松高小学校,松高,マツタカ,name,小学校,公立,熊本県,八代市,current,B143210000483,Q11390524
36030,八代市立金剛小学校,金剛小,コンゴウショウ,common,小学校,公立,熊本県,八代市,current,B143210000492,Q11390533
36030,八代市立金剛小学校,金剛,コンゴウ,name,小学校,公立,熊本県,八代市,current,B143210000492,Q11390533
36031,八代市立金剛小学校弥次分校,金剛小弥次分校,,common,小学校,公立,熊本県,八代市,current,B143210000508,Q93498772
36031,八代市立金剛小学校弥次分校,金剛小学校弥次分校,,name,小学校,公立,熊本県,八代市,current,B143210000508,Q93498772
36032,八代市立高田小学校,高田小,コウダショウ,common,小学校,公立,熊本県,八代市,current,B143210000517,Q11390535
36032,八代市立高田小学校,高田,コウダ,name,小学校,公立,熊本県,八代市,current,B143210000517,Q11390535
36033,八代市立八千把小学校,八千把小,ヤチワショウ,common,小学校,公立,熊本県,八代市,current,B143210000526,Q11390518
36033,八代市立八千把小学校,八千把,ヤチワ,name,小学校,公立,熊本県,八代市,current,B143210000526,Q11390518
36034,八代市立郡築小学校,郡築小,グンチクショウ,common,小学校,公立,熊本県,八代市,current,B143210000535,Q11390534
36034,八代市立郡築小学校,郡築,グンチク,name,小学校,公立,熊本県,八代市,current,B143210000535,Q11390534
36035,八代市立八代小学校,八代小,ヤツシロショウ,common,小学校,公立,熊本県,八代市,current,B143210000544,Q11390517
36035,八代市立八代小学校,八代,ヤツシロ,name,小学校,公立,熊本県,八代市,current,B143210000544,Q11390517
36036,八代市立宮地小学校,宮地小,ミヤジショウ,common,小学校,公立,熊本県,八代市,current,B143210000553,Q93498777
36036,八代市立宮地小学校,宮地,ミヤジ,name,小学校,公立,熊本県,八代市,current,B143210000553,Q93498777
36037,八代市立日奈久小学校,日奈久小,ヒナグショウ,common,小学校,公立,熊本県,八代市,current,B143210000562,Q11390523
36037,八代市立日奈久小学校,日奈久,ヒナグ,name,小学校,公立,熊本県,八代市,current,B143210000562,Q11390523
36038,八代市立昭和小学校,昭和小,ショウワショウ,common,小学校,公立,熊本県,八代市,current,B143210000571,Q11390522
36038,八代市立昭和小学校,昭和,ショウワ,name,小学校,公立,熊本県,八代市,current,B143210000571,Q11390522
36039,八代市立二見小学校,二見小,フタミショウ,common,小学校,公立,熊本県,八代市,current,B143210000580,Q93498783
36039,八代市立二見小学校,二見,フタミ,name,小学校,公立,熊本県,八代市,current,B143210000580,Q93498783
36040,八代市立龍峯小学校,龍峯小,リュウホウショウ,common,小学校,公立,熊本県,八代市,current,B143210000599,Q11390536
36040,八代市立龍峯小学校,龍峯,リュウホウ,name,小学校,公立,熊本県,八代市,current,B143210000599,Q11390536
36041,人吉市立人吉東小学校,人吉東小,ヒトヨシヒガシショウ,common,小学校,公立,熊本県,人吉市,current,B143210000606,Q11375932
36041,人吉市立人吉東小学校,人吉東,ヒトヨシヒガシ,name,小学校,公立,熊本県,人吉市,current,B143210000606,Q11375932
36042,人吉市立人吉西小学校,人吉西小,ヒトヨシニシショウ,common,小学校,公立,熊本県,人吉市,current,B143210000615,Q11375933
36042,人吉市立人吉西小学校,人吉西,ヒトヨシニシ,name,小学校,公立,熊本県,人吉市,current,B143210000615,Q11375933
36043,人吉市立東間小学校,東間小,トウカンショウ,common,小学校,公立,熊本県,人吉市,current,B143210000624,Q21654301
36043,人吉市立東間小学校,東間,トウカン,name,小学校,公立,熊本県,人吉市,current,B143210000624,Q21654301
36044,人吉市立大畑小学校,大畑小,オコバショウ,common,小学校,公立,熊本県,人吉市,current,B143210000633,Q28687706
36044,人吉市立大畑小学校,大畑,オコバ,name,小学校,公立,熊本県,人吉市,current,B143210000633,Q28687706
36045,人吉市立西瀬小学校,西瀬小,ニシゼショウ,common,小学校,公立,熊本県,人吉市,current,B143210000642,Q28687665
36045,人吉市立西瀬小学校,西瀬,ニシゼ,name,小学校,公立,熊本県,人吉市,current,B143210000642,Q28687665
36046,人吉市立中原小学校,中原小,ナカハラショウ,common,小学校,公立,熊本県,人吉市,current,B143210000651,Q11375930
36046,人吉市立中原小学校,中原,ナカハラ,name,小学校,公立,熊本県,人吉市,current,B143210000651,Q11375930
36047,荒尾市立荒尾第一小学校,荒尾第一小,アラオダイイチショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000660,Q11618454
36047,荒尾市立荒尾第一小学校,荒尾第一,アラオダイイチ,name,小学校,公立,熊本県,荒尾市,current,B143210000660,Q11618454
36048,荒尾市立平井小学校,平井小,ヒライショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000679,Q11618445
36048,荒尾市立平井小学校,平井,ヒライ,name,小学校,公立,熊本県,荒尾市,current,B143210000679,Q11618445
36049,荒尾市立府本小学校,府本小,フモトショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000688,Q11618446
36049,荒尾市立府本小学校,府本,フモト,name,小学校,公立,熊本県,荒尾市,current,B143210000688,Q11618446
36050,荒尾市立八幡小学校,八幡小,ヤハタショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000697,Q11618444
36050,荒尾市立八幡小学校,八幡,ヤハタ,name,小学校,公立,熊本県,荒尾市,current,B143210000697,Q11618444
36051,荒尾市立有明小学校,有明小,アリアケショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000704,Q11618448
36051,荒尾市立有明小学校,有明,アリアケ,name,小学校,公立,熊本県,荒尾市,current,B143210000704,Q11618448
36052,荒尾市立緑ケ丘小学校,緑ケ丘小,,common,小学校,公立,熊本県,荒尾市,current,B143210000713,Q11618450
36052,荒尾市立緑ケ丘小学校,緑ケ丘,,name,小学校,公立,熊本県,荒尾市,current,B143210000713,Q11618450
36053,荒尾市立中央小学校,中央小,チュウオウショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000722,Q11618443
36053,荒尾市立中央小学校,中央,チュウオウ,name,小学校,公立,熊本県,荒尾市,current,B143210000722,Q11618443
36054,荒尾市立清里小学校,清里小,キヨザトショウ,common,小学校,公立,熊本県,荒尾市,current,B143210000731,Q11618449
36054,荒尾市立清里小学校,清里,キヨザト,name,小学校,公立,熊本県,荒尾市,current,B143210000731,Q11618449
36055,水俣市立水俣第一小学校,水俣第一小,ミナマタダイイチショウ,common,小学校,公立,熊本県,水俣市,current,B143210000740,Q11548274
36055,水俣市立水俣第一小学校,水俣第一,ミナマタダイイチ,name,小学校,公立,熊本県,水俣市,current,B143210000740,Q11548274
36056,水俣市立水俣第二小学校,水俣第二小,ミナマタダイニショウ,common,小学校,公立,熊本県,水俣市,current,B143210000759,Q28689128
36056,水俣市立水俣第二小学校,水俣第二,ミナマタダイニ,name,小学校,公立,熊本県,水俣市,current,B143210000759,Q28689128
36057,水俣市立水東小学校,水東小,スイトウショウ,common,小学校,公立,熊本県,水俣市,current,B143210000768,Q28689167
36057,水俣市立水東小学校,水東,スイトウ,name,小学校,公立,熊本県,水俣市,current,B143210000768,Q28689167
36058,水俣市立袋小学校,袋小,フクロショウ,common,小学校,公立,熊本県,水俣市,current,B143210000777,Q28689135
36058,水俣市立袋小学校,袋,フクロ,name,小学校,公立,熊本県,水俣市,current,B143210000777,Q28689135
36059,水俣市立湯出小学校,湯出小,ユデショウ,common,小学校,公立,熊本県,水俣市,current,B143210000786,Q28689136
36059,水俣市立湯出小学校,湯出,ユデ,name,小学校,公立,熊本県,水俣市,current,B143210000786,Q28689136
36060,水俣市立葛渡小学校,葛渡小,クズワタリショウ,common,小学校,公立,熊本県,水俣市,current,B143210000795,Q28689161
36060,水俣市立葛渡小学校,葛渡,クズワタリ,name,小学校,公立,熊本県,水俣市,current,B143210000795,Q28689161
36061,水俣市立久木野小学校,久木野小,クギノショウ,common,小学校,公立,熊本県,水俣市,current,B143210000802,Q28689166
36061,水俣市立久木野小学校,久木野,クギノ,name,小学校,公立,熊本県,水俣市,current,B143210000802,Q28689166
36062,玉名市立玉名町小学校,玉名町小,タマナマチショウ,common,小学校,公立,熊本県,玉名市,current,B143210000811,Q11572439
36062,玉名市立玉名町小学校,玉名町,タマナマチ,name,小学校,公立,熊本県,玉名市,current,B143210000811,Q11572439
36062,玉名市立玉名町小学校,町小,,nick,小学校,公立,熊本県,玉名市,current,B143210000811,Q11572439
36063,玉名市立築山小学校,築山小,ツキヤマショウ,common,小学校,公立,熊本県,玉名市,current,B143210000820,Q11572444
36063,玉名市立築山小学校,築山,ツキヤマ,name,小学校,公立,熊本県,玉名市,current,B143210000820,Q11572444
36064,玉名市立滑石小学校,滑石小,ナメイシショウ,common,小学校,公立,熊本県,玉名市,current,B143210000839,Q11572436
36064,玉名市立滑石小学校,滑石,ナメイシ,name,小学校,公立,熊本県,玉名市,current,B143210000839,Q11572436
36065,玉名市立大浜小学校,大浜小,オオハマショウ,common,小学校,公立,熊本県,玉名市,former,B143210000848,Q11572424
36065,玉名市立大浜小学校,大浜,オオハマ,name,小学校,公立,熊本県,玉名市,former,B143210000848,Q11572424
36066,玉名市立豊水小学校,豊水小,トヨミズショウ,common,小学校,公立,熊本県,玉名市,former,B143210000857,Q11572445
36066,玉名市立豊水小学校,豊水,トヨミズ,name,小学校,公立,熊本県,玉名市,former,B143210000857,Q11572445
36067,玉名市立八嘉小学校,八嘉小,ハッカショウ,common,小学校,公立,熊本県,玉名市,current,B143210000866,Q11572423
36067,玉名市立八嘉小学校,八嘉,ハッカ,name,小学校,公立,熊本県,玉名市,current,B143210000866,Q11572423
36068,玉名市立伊倉小学校,伊倉小,イクラショウ,common,小学校,公立,熊本県,玉名市,current,B143210000875,Q11572421
36068,玉名市立伊倉小学校,伊倉,イクラ,name,小学校,公立,熊本県,玉名市,current,B143210000875,Q11572421
36069,天草市立本渡南小学校,本渡南小,ホンドミナミショウ,common,小学校,公立,熊本県,天草市,current,B143210000884,Q17220458
36069,天草市立本渡南小学校,本渡南,ホンドミナミ,name,小学校,公立,熊本県,天草市,current,B143210000884,Q17220458
36070,天草市立本渡北小学校,本渡北小,ホンドキタショウ,common,小学校,公立,熊本県,天草市,current,B143210000893,Q11443512
36070,天草市立本渡北小学校,本渡北,ホンドキタ,name,小学校,公立,熊本県,天草市,current,B143210000893,Q11443512
36071,天草市立楠浦小学校,楠浦小,クスウラショウ,common,小学校,公立,熊本県,天草市,current,B143210000900,Q11443526
36071,天草市立楠浦小学校,楠浦,クスウラ,name,小学校,公立,熊本県,天草市,current,B143210000900,Q11443526
36072,天草市立本町小学校,本町小,ホンマチショウ,common,小学校,公立,熊本県,天草市,current,B143210000919,Q11443520
36072,天草市立本町小学校,本町,ホンマチ,name,小学校,公立,熊本県,天草市,current,B143210000919,Q11443520
36073,天草市立佐伊津小学校,佐伊津小,サイツショウ,common,小学校,公立,熊本県,天草市,current,B143210000928,Q11443474
36073,天草市立佐伊津小学校,佐伊津,サイツ,name,小学校,公立,熊本県,天草市,current,B143210000928,Q11443474
36074,山鹿市立八幡小学校,八幡小,ヤハタショウ,common,小学校,公立,熊本県,山鹿市,current,B143210000937,Q28685235
36074,山鹿市立八幡小学校,八幡,ヤハタ,name,小学校,公立,熊本県,山鹿市,current,B143210000937,Q28685235
36075,山鹿市立平小城小学校,平小城小,ヒラオギショウ,common,小学校,公立,熊本県,山鹿市,former,B143210000946,Q28685231
36075,山鹿市立平小城小学校,平小城,ヒラオギ,name,小学校,公立,熊本県,山鹿市,former,B143210000946,Q28685231
36076,山鹿市立三岳小学校,三岳小,ミタケショウ,common,小学校,公立,熊本県,山鹿市,former,B143210000955,Q28685230
36076,山鹿市立三岳小学校,三岳,ミタケ,name,小学校,公立,熊本県,山鹿市,former,B143210000955,Q28685230
36077,山鹿市立三玉小学校,三玉小,ミタマショウ,common,小学校,公立,熊本県,山鹿市,current,B143210000964,Q28685237
36077,山鹿市立三玉小学校,三玉,ミタマ,name,小学校,公立,熊本県,山鹿市,current,B143210000964,Q28685237
36078,山鹿市立大道小学校,大道小,ダイドウショウ,common,小学校,公立,熊本県,山鹿市,current,B143210000973,Q28685240
36078,山鹿市立大道小学校,大道,ダイドウ,name,小学校,公立,熊本県,山鹿市,current,B143210000973,Q28685240
36079,菊池市立隈府小学校,隈府小,ワイフショウ,common,小学校,公立,熊本県,菊池市,current,B143210000982,Q11619763
36079,菊池市立隈府小学校,隈府,ワイフ,name,小学校,公立,熊本県,菊池市,current,B143210000982,Q11619763
36080,菊池市立菊之池小学校,菊之池小,キクノイケショウ,common,小学校,公立,熊本県,菊池市,current,B143210000991,Q11619757
36080,菊池市立菊之池小学校,菊之池,キクノイケ,name,小学校,公立,熊本県,菊池市,current,B143210000991,Q11619757
36081,菊池市立花房小学校,花房小,ハナブサショウ,common,小学校,公立,熊本県,菊池市,current,B143210001008,Q11619756
36081,菊池市立花房小学校,花房,ハナブサ,name,小学校,公立,熊本県,菊池市,current,B143210001008,Q11619756
36082,菊池市立戸崎小学校,戸崎小,トザキショウ,common,小学校,公立,熊本県,菊池市,current,B143210001017,Q11619746
36082,菊池市立戸崎小学校,戸崎,トザキ,name,小学校,公立,熊本県,菊池市,current,B143210001017,Q11619746
36083,宇土市立宇土小学校,宇土小,ウトショウ,common,小学校,公立,熊本県,宇土市,current,B143210001026,Q11449192
36083,宇土市立宇土小学校,宇土,ウト,name,小学校,公立,熊本県,宇土市,current,B143210001026,Q11449192
36084,宇土市立緑川小学校,緑川小,ミドリカワショウ,common,小学校,公立,熊本県,宇土市,current,B143210001035,Q11449197
36084,宇土市立緑川小学校,緑川,ミドリカワ,name,小学校,公立,熊本県,宇土市,current,B143210001035,Q11449197
36085,宇土市立網津小学校,網津小,アミツショウ,common,小学校,公立,熊本県,宇土市,current,B143210001044,Q11449194
36085,宇土市立網津小学校,網津,アミツ,name,小学校,公立,熊本県,宇土市,current,B143210001044,Q11449194
36086,宇土市立花園小学校,花園小,ハナゾノショウ,common,小学校,公立,熊本県,宇土市,current,B143210001053,Q11449199
36086,宇土市立花園小学校,花園,ハナゾノ,name,小学校,公立,熊本県,宇土市,current,B143210001053,Q11449199
36087,宇土市立走潟小学校,走潟小,ハシリガタショウ,common,小学校,公立,熊本県,宇土市,current,B143210001062,Q11449200
36087,宇土市立走潟小学校,走潟,ハシリガタ,name,小学校,公立,熊本県,宇土市,current,B143210001062,Q11449200
36088,宇土市立網田小学校,網田小,オウダショウ,common,小学校,公立,熊本県,宇土市,current,B143210001071,Q11449196
36088,宇土市立網田小学校,網田,オウダ,name,小学校,公立,熊本県,宇土市,current,B143210001071,Q11449196
36089,熊本市立楠小学校,楠小,クスノキショウ,common,小学校,公立,熊本県,熊本市,current,B143210001080,Q11568105
36089,熊本市立楠小学校,楠,クスノキ,name,小学校,公立,熊本県,熊本市,current,B143210001080,Q11568105
36090,熊本市立桜木小学校,桜木小,サクラギショウ,common,小学校,公立,熊本県,熊本市,current,B143210001099,Q11568097
36090,熊本市立桜木小学校,桜木,サクラギ,name,小学校,公立,熊本県,熊本市,current,B143210001099,Q11568097
36091,荒尾市立桜山小学校,桜山小,サクラヤマショウ,common,小学校,公立,熊本県,荒尾市,current,B143210001106,Q11618447
36091,荒尾市立桜山小学校,桜山,サクラヤマ,name,小学校,公立,熊本県,荒尾市,current,B143210001106,Q11618447
36092,熊本市立武蔵小学校,武蔵小,ムサシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001115,Q11568107
36092,熊本市立武蔵小学校,武蔵,ムサシ,name,小学校,公立,熊本県,熊本市,current,B143210001115,Q11568107
36093,熊本市立帯山西小学校,帯山西小,オビヤマニシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001124,Q11568075
36093,熊本市立帯山西小学校,帯山西,オビヤマニシ,name,小学校,公立,熊本県,熊本市,current,B143210001124,Q11568075
36094,熊本市立月出小学校,月出小,ツキデショウ,common,小学校,公立,熊本県,熊本市,current,B143210001133,Q11568085
36094,熊本市立月出小学校,月出,ツキデ,name,小学校,公立,熊本県,熊本市,current,B143210001133,Q11568085
36095,熊本市立出水南小学校,出水南小,イズミミナミショウ,common,小学校,公立,熊本県,熊本市,current,B143210001142,Q11568037
36095,熊本市立出水南小学校,出水南,イズミミナミ,name,小学校,公立,熊本県,熊本市,current,B143210001142,Q11568037
36096,熊本市立川上小学校,川上小,カワカミショウ,common,小学校,公立,熊本県,熊本市,current,B143210001151,Q11568069
36096,熊本市立川上小学校,川上,カワカミ,name,小学校,公立,熊本県,熊本市,current,B143210001151,Q11568069
36097,熊本市立西里小学校,西里小,ニシザトショウ,common,小学校,公立,熊本県,熊本市,current,B143210001160,Q11568150
36097,熊本市立西里小学校,西里,ニシザト,name,小学校,公立,熊本県,熊本市,current,B143210001160,Q11568150
36098,熊本市立芳野小学校,芳野小,ヨシノショウ,common,小学校,公立,熊本県,熊本市,current,B143210001179,Q11568144
36098,熊本市立芳野小学校,芳野,ヨシノ,name,小学校,公立,熊本県,熊本市,current,B143210001179,Q11568144
36099,熊本市立河内小学校,河内小,カワチショウ,common,小学校,公立,熊本県,熊本市,current,B143210001188,Q11568114
36099,熊本市立河内小学校,河内,カワチ,name,小学校,公立,熊本県,熊本市,current,B143210001188,Q11568114
36100,熊本市立飽田東小学校,飽田東小,アキタヒガシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001197,Q11568167
36100,熊本市立飽田東小学校,飽田東,アキタヒガシ,name,小学校,公立,熊本県,熊本市,current,B143210001197,Q11568167
36101,熊本市立飽田南小学校,飽田南小,アキタミナミショウ,common,小学校,公立,熊本県,熊本市,current,B143210001204,Q11568164
36101,熊本市立飽田南小学校,飽田南,アキタミナミ,name,小学校,公立,熊本県,熊本市,current,B143210001204,Q11568164
36102,熊本市立飽田西小学校,飽田西小,アキタニシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001213,Q11568166
36102,熊本市立飽田西小学校,飽田西,アキタニシ,name,小学校,公立,熊本県,熊本市,current,B143210001213,Q11568166
36103,熊本市立中緑小学校,中緑小,ナカミドリショウ,common,小学校,公立,熊本県,熊本市,current,B143210001222,Q11568027
36103,熊本市立中緑小学校,中緑,ナカミドリ,name,小学校,公立,熊本県,熊本市,current,B143210001222,Q11568027
36104,熊本市立銭塘小学校,銭塘小,ゼンドモショウ,common,小学校,公立,熊本県,熊本市,current,B143210001231,Q11568159
36104,熊本市立銭塘小学校,銭塘,ゼンドモ,name,小学校,公立,熊本県,熊本市,current,B143210001231,Q11568159
36105,熊本市立奥古閑小学校,奥古閑小,オクコガショウ,common,小学校,公立,熊本県,熊本市,current,B143210001240,Q11568061
36105,熊本市立奥古閑小学校,奥古閑,オクコガ,name,小学校,公立,熊本県,熊本市,current,B143210001240,Q11568061
36106,熊本市立川口小学校,川口小,カワグチショウ,common,小学校,公立,熊本県,熊本市,current,B143210001259,Q11568071
36106,熊本市立川口小学校,川口,カワグチ,name,小学校,公立,熊本県,熊本市,current,B143210001259,Q11568071
36107,熊本市立託麻北小学校,託麻北小,タクマキタショウ,common,小学校,公立,熊本県,熊本市,current,B143210001268,Q11568152
36107,熊本市立託麻北小学校,託麻北,タクマキタ,name,小学校,公立,熊本県,熊本市,current,B143210001268,Q11568152
36108,熊本市立託麻西小学校,託麻西小,タクマニシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001277,Q11568157
36108,熊本市立託麻西小学校,託麻西,タクマニシ,name,小学校,公立,熊本県,熊本市,current,B143210001277,Q11568157
36109,熊本市立託麻東小学校,託麻東小,タクマヒガシショウ,common,小学校,公立,熊本県,熊本市,current,B143210001286,Q11568155
36109,熊本市立託麻東小学校,託麻東,タクマヒガシ,name,小学校,公立,熊本県,熊本市,current,B143210001286,Q11568155
36110,宇城市立三角小学校,三角小,ミスミショウ,common,小学校,公立,熊本県,宇城市,current,B143210001295,Q11449211
36110,宇城市立三角小学校,三角,ミスミ,name,小学校,公立,熊本県,宇城市,current,B143210001295,Q11449211
36111,宇城市立松合小学校,松合小,マツアイショウ,common,小学校,公立,熊本県,宇城市,former,B143210001302,Q11449219
36111,宇城市立松合小学校,松合,マツアイ,name,小学校,公立,熊本県,宇城市,former,B143210001302,Q11449219
36112,宇城市立不知火小学校,不知火小,,common,小学校,公立,熊本県,宇城市,former,B143210001311,
36112,宇城市立不知火小学校,不知火,,name,小学校,公立,熊本県,宇城市,former,B143210001311,
36113,熊本市立杉上小学校,杉上小,スギカミショウ,common,小学校,公立,熊本県,熊本市,current,B143210001320,Q11568088
36113,熊本市立杉上小学校,杉上,スギカミ,name,小学校,公立,熊本県,熊本市,current,B143210001320,Q11568088
36114,熊本市立隈庄小学校,隈庄小,クマノショウショウ,common,小学校,公立,熊本県,熊本市,current,B143210001339,Q11568162
36114,熊本市立隈庄小学校,隈庄,クマノショウ,name,小学校,公立,熊本県,熊本市,current,B143210001339,Q11568162
36115,熊本市立豊田小学校,豊田小,トヨダショウ,common,小学校,公立,熊本県,熊本市,current,B143210001348,Q11568156
36115,熊本市立豊田小学校,豊田,トヨダ,name,小学校,公立,熊本県,熊本市,current,B143210001348,Q11568156
36116,宇城市立松橋小学校,松橋小,マツバセショウ,common,小学校,公立,熊本県,宇城市,current,B143210001357,Q11449221
36116,宇城市立松橋小学校,松橋,マツバセ,name,小学校,公立,熊本県,宇城市,current,B143210001357,Q11449221
36117,宇城市立当尾小学校,当尾小,トウノオショウ,common,小学校,公立,熊本県,宇城市,current,B143210001366,Q11449220
36117,宇城市立当尾小学校,当尾,トウノオ,name,小学校,公立,熊本県,宇城市,current,B143210001366,Q11449220
36118,宇城市立豊川小学校,豊川小,トヨカワショウ,common,小学校,公立,熊本県,宇城市,current,B143210001375,Q11449225
36118,宇城市立豊川小学校,豊川,トヨカワ,name,小学校,公立,熊本県,宇城市,current,B143210001375,Q11449225
36119,宇城市立豊福小学校,豊福小,トヨフクショウ,common,小学校,公立,熊本県,宇城市,current,B143210001384,Q11449226
36119,宇城市立豊福小学校,豊福,トヨフク,name,小学校,公立,熊本県,宇城市,current,B143210001384,Q11449226
36120,宇城市立小野部田小学校,小野部田小,オノヘタショウ,common,小学校,公立,熊本県,宇城市,current,B143210001393,Q11449218
36120,宇城市立小野部田小学校,小野部田,オノヘタ,name,小学校,公立,熊本県,宇城市,current,B143210001393,Q11449218
36121,宇城市立河江小学校,河江小,ゴウノエショウ,common,小学校,公立,熊本県,宇城市,current,B143210001400,Q11449223
36121,宇城市立河江小学校,河江,ゴウノエ,name,小学校,公立,熊本県,宇城市,current,B143210001400,Q11449223
