id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
10617,コバネヒタキ,コバネヒタキ,コバネヒタキ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Brachypteryx_montana.jpg,https://commons.wikimedia.org/wiki/File:Brachypteryx_montana.jpg,Q3315631
10618,コバネマダガスカルヒヨドリ,コバネマダガスカルヒヨドリ,コバネマダガスカルヒヨドリ,鳥類,no,スズメ目,テトラカヒヨドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Xanthomixis_apperti_3686345.jpg,https://commons.wikimedia.org/wiki/File:Xanthomixis_apperti_3686345.jpg,Q1923422
10619,コバルトヤドクガエル,コバルトヤドクガエル,コバルトヤドクガエル,両生類,no,カエル目,ヤドクガエル科,http://commons.wikimedia.org/wiki/Special:FilePath/Dendrobates_azureus_qtl1.jpg,https://commons.wikimedia.org/wiki/File:Dendrobates_azureus_qtl1.jpg,Q743123
10620,コバンザメ,コバンザメ,コバンザメ,魚類,no,アジ目,コバンザメ科,http://commons.wikimedia.org/wiki/Special:FilePath/Echeneis_naucrates.jpg,https://commons.wikimedia.org/wiki/File:Echeneis_naucrates.jpg,Q1156517
10621,コヒレダルマザメ,コヒレダルマザメ,コヒレダルマザメ,魚類,no,ツノザメ目,ヨロイザメ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_f01fdabea8d7_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_f01fdabea8d7_generated.webp,
10622,コビトアオバト,コビトアオバト,コビトアオバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis_Biodiversity_Center_-_MMNAT01_AF_NNM001000076_-_Natuurkundige_Commissie_voor_Nederlandsch-Indi%C3%AB_-_Bird_species_-_Art_by_Oort%2C_P._van_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Naturalis_Biodiversity_Center_-_MMNAT01_AF_NNM001000076_-_Natuurkundige_Commissie_voor_Nederlandsch-Indi%C3%AB_-_Bird_species_-_Art_by_Oort%2C_P._van_%28cropped%29.jpg,Q244137
10623,コビトアメリカヨタカ,コビトアメリカヨタカ,コビトアメリカヨタカ,鳥類,no,ヨタカ目,ヨタカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bacurauzinho.jpg,https://commons.wikimedia.org/wiki/File:Bacurauzinho.jpg,Q1263110
10624,コビトイノシシ,コビトイノシシ,コビトイノシシ,哺乳類,no,偶蹄目,イノシシ科,http://commons.wikimedia.org/wiki/Special:FilePath/PorculaSalvaniaAdultWolf.jpg,https://commons.wikimedia.org/wiki/File:PorculaSalvaniaAdultWolf.jpg,Q244447
10625,コビトイルカ,コビトイルカ,コビトイルカ,哺乳類,no,偶蹄目,マイルカ科,http://commons.wikimedia.org/wiki/Special:FilePath/DELFIN_DEL_ORINOCO2.JPG,https://commons.wikimedia.org/wiki/File:DELFIN_DEL_ORINOCO2.JPG,Q935680
10626,コビトカイマン,コビトカイマン,コビトカイマン,爬虫類,no,ワニ目,アリゲーター科,http://commons.wikimedia.org/wiki/Special:FilePath/Brauen_Glattstirnkaiman_Paleosuchus_palpebrosus.jpg,https://commons.wikimedia.org/wiki/File:Brauen_Glattstirnkaiman_Paleosuchus_palpebrosus.jpg,Q757363
10627,コビトサギ,コビトサギ,コビトサギ,鳥類,no,ペリカン目,サギ科,http://commons.wikimedia.org/wiki/Special:FilePath/Zigzag_Heron.jpg,https://commons.wikimedia.org/wiki/File:Zigzag_Heron.jpg,Q198470
10628,コビトサザイモドキ,コビトサザイモドキ,コビトサザイモドキ,鳥類,no,スズメ目,ウグイス科,http://commons.wikimedia.org/wiki/Special:FilePath/Urosphena_neumanni_HBW.jpg,https://commons.wikimedia.org/wiki/File:Urosphena_neumanni_HBW.jpg,Q27075475
10629,コビトジャコウジカ,コビトジャコウジカ,コビトジャコウジカ,哺乳類,no,偶蹄目,ジャコウジカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Moschus_berezovskii_-_Kunming_Natural_History_Museum_of_Zoology_-_DSC02453.JPG,https://commons.wikimedia.org/wiki/File:Moschus_berezovskii_-_Kunming_Natural_History_Museum_of_Zoology_-_DSC02453.JPG,Q277469
10630,コビトセワタビタキ,コビトセワタビタキ,コビトセワタビタキ,鳥類,no,スズメ目,メガネヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Batis_perkeo.jpg,https://commons.wikimedia.org/wiki/File:Batis_perkeo.jpg,Q1308692
10631,コビトタイランチョウ,コビトタイランチョウ,コビトタイランチョウ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Myiornis_atricapillus_1.jpg,https://commons.wikimedia.org/wiki/File:Myiornis_atricapillus_1.jpg,Q1266879
10632,コビトドリモドキ,コビトドリモドキ,コビトドリモドキ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Hemitriccus_diops_-_Drab-breasted_Bamboo-Tyrant_2%3B_Miracatu%2C_S%C3%A3o_Paulo%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Hemitriccus_diops_-_Drab-breasted_Bamboo-Tyrant_2%3B_Miracatu%2C_S%C3%A3o_Paulo%2C_Brazil.jpg,Q1267874
10633,コビトハチドリ,コビトハチドリ,コビトハチドリ,鳥類,no,Trochiliformes,ハチドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Vervain_hummingbird_%28Mellisuga_minima%29.jpg,https://commons.wikimedia.org/wiki/File:Vervain_hummingbird_%28Mellisuga_minima%29.jpg,Q1273378
10634,コビトハリオアマツバメ,コビトハリオアマツバメ,コビトハリオアマツバメ,鳥類,no,アマツバメ目,アマツバメ科,http://commons.wikimedia.org/wiki/Special:FilePath/Rhaphidura_sabini_-_Tommy_Andriollo_-_257556080.jpeg,https://commons.wikimedia.org/wiki/File:Rhaphidura_sabini_-_Tommy_Andriollo_-_257556080.jpeg,Q1263917
10635,コビトマザマ,コビトマザマ,コビトマザマ,哺乳類,no,偶蹄目,シカ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,
10636,コビトミツオシエ,コビトミツオシエ,コビトミツオシエ,鳥類,no,キツツキ目,ミツオシエ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_1e8543040a91_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_1e8543040a91_generated.webp,
10637,コビトミツスイ,コビトミツスイ,コビトミツスイ,鳥類,no,スズメ目,パプアハナドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Oedistoma_pygmaeum_-_The_Birds_of_New_Guinea_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Oedistoma_pygmaeum_-_The_Birds_of_New_Guinea_%28cropped%29.jpg,Q1040206
10638,コビトユミハチドリ,コビトユミハチドリ,コビトユミハチドリ,鳥類,no,Trochiliformes,ハチドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Phaethornis_longuemareus%28Trinidad%29.jpg,https://commons.wikimedia.org/wiki/File:Phaethornis_longuemareus%28Trinidad%29.jpg,Q1271505
10639,コビトヨタカ,コビトヨタカ,コビトヨタカ,鳥類,no,ヨタカ目,ヨタカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Nyctipolus_hirundinaceus_from_Spix_1825.jpg,https://commons.wikimedia.org/wiki/File:Nyctipolus_hirundinaceus_from_Spix_1825.jpg,Q27074752
10640,コピクサルス・ペトゥロピルス,コピクサルス・ペトゥロピルス,コピクサルス・ペトゥロピルス,両生類,no,カエル目,ヒメアマガエル科,http://commons.wikimedia.org/wiki/Special:FilePath/Cophixalus_petrophilus_male.jpg,https://commons.wikimedia.org/wiki/File:Cophixalus_petrophilus_male.jpg,Q15267813
10641,コフィアウカササギビタキ,コフィアウカササギビタキ,コフィアウカササギビタキ,鳥類,no,スズメ目,カササギヒタキ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_e8661f66ddfe_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_e8661f66ddfe_generated.webp,
10642,コフタスジハエトリ,コフタスジハエトリ,コフタスジハエトリ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Myiophobus_roraimae.jpg,https://commons.wikimedia.org/wiki/File:Myiophobus_roraimae.jpg,Q1265741
10643,コブダイ,コブダイ,コブダイ,魚類,no,ベラ目,ベラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Semicossyphus_reticulatus_Marinepia1.jpg,https://commons.wikimedia.org/wiki/File:Semicossyphus_reticulatus_Marinepia1.jpg,Q1328587
10644,コブハクジラ,コブハクジラ,コブハクジラ,哺乳類,no,偶蹄目,アカボウクジラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Beaked_Whale.jpg,https://commons.wikimedia.org/wiki/File:Beaked_Whale.jpg,Q636590
10645,コブバト,コブバト,コブバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Ducula_oceanica_1832.jpg,https://commons.wikimedia.org/wiki/File:Ducula_oceanica_1832.jpg,Q1264191
10646,コブヒメアオバト,コブヒメアオバト,コブヒメアオバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/PtilopusInsolitusKeulemans.jpg,https://commons.wikimedia.org/wiki/File:PtilopusInsolitusKeulemans.jpg,Q1259290
10647,コベニサンショウクイ,コベニサンショウクイ,コベニサンショウクイ,鳥類,no,スズメ目,サンショウクイ科,http://commons.wikimedia.org/wiki/Special:FilePath/FIERY_MINIVET_%28Pericrocotus_igneus%29_-_female.jpg,https://commons.wikimedia.org/wiki/File:FIERY_MINIVET_%28Pericrocotus_igneus%29_-_female.jpg,Q2669119
10648,コボラ,コボラ,コボラ,魚類,no,ボラ目,ボラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Liza_macrolepis_Day.png,https://commons.wikimedia.org/wiki/File:Liza_macrolepis_Day.png,Q46637978
10649,コマイ,コマイ,コマイ,魚類,no,タラ目,タラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Eleginus_gracilis_Asahiyama_Zoo2.jpg,https://commons.wikimedia.org/wiki/File:Eleginus_gracilis_Asahiyama_Zoo2.jpg,Q957840
10650,コマホオジロ,コマホオジロ,コマホオジロ,鳥類,no,スズメ目,ホオジロ科,http://commons.wikimedia.org/wiki/Special:FilePath/EmberizaJankowskiKeulemans.jpg,https://commons.wikimedia.org/wiki/File:EmberizaJankowskiKeulemans.jpg,Q386152
10651,コマミジロタヒバリ,コマミジロタヒバリ,コマミジロタヒバリ,鳥類,no,スズメ目,セキレイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Blyth%27s_Pipit_in_Ajodhya_Hills_December_2024_by_Tisha_Mukherjee_01.jpg,https://commons.wikimedia.org/wiki/File:Blyth%27s_Pipit_in_Ajodhya_Hills_December_2024_by_Tisha_Mukherjee_01.jpg,Q973164
10652,コマルハシフウキンチョウ,コマルハシフウキンチョウ,コマルハシフウキンチョウ,鳥類,no,スズメ目,フウキンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Conothraupis_mesoleuca_-_Cone-billed_Tanager_-_male_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Conothraupis_mesoleuca_-_Cone-billed_Tanager_-_male_%28cropped%29.jpg,Q998530
10653,コミドリコンゴウインコ,コミドリコンゴウインコ,コミドリコンゴウインコ,鳥類,no,オウム目,ヨウム科,http://commons.wikimedia.org/wiki/Special:FilePath/Ser_livre.jpg,https://commons.wikimedia.org/wiki/File:Ser_livre.jpg,Q905913
10654,コミドリタイヨウチョウ,コミドリタイヨウチョウ,コミドリタイヨウチョウ,鳥類,no,スズメ目,タイヨウチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Little_green_sunbird_%28Anthreptes_seimundi_kruensis%29_3.jpg,https://commons.wikimedia.org/wiki/File:Little_green_sunbird_%28Anthreptes_seimundi_kruensis%29_3.jpg,Q1930587
10655,コミナミムクドリモドキ,コミナミムクドリモドキ,コミナミムクドリモドキ,鳥類,no,スズメ目,ムクドリモドキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anumara_forbesi_-_Forbes%27s_Blackbird%3B_Tamandar%C3%A9%2C_Pernambuco%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Anumara_forbesi_-_Forbes%27s_Blackbird%3B_Tamandar%C3%A9%2C_Pernambuco%2C_Brazil.jpg,Q27076021
10656,コミミイヌ,コミミイヌ,コミミイヌ,哺乳類,no,ネコ目,イヌ科,http://commons.wikimedia.org/wiki/Special:FilePath/Atelocynus_microtis_en_Amazonie_p%C3%A9ruvienne.jpg,https://commons.wikimedia.org/wiki/File:Atelocynus_microtis_en_Amazonie_p%C3%A9ruvienne.jpg,Q331850
10657,コミミヤマネ,コミミヤマネ,コミミヤマネ,哺乳類,no,ネズミ目,ヤマネ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_5a5c7147c726_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_5a5c7147c726_generated.webp,
10658,コムクゲアルマジロ,コムクゲアルマジロ,コムクゲアルマジロ,哺乳類,no,被甲目,アルマジロ科,http://commons.wikimedia.org/wiki/Special:FilePath/Dasypus_sabanicola_-_Feijo_et_al_2018_holotype.tif,https://commons.wikimedia.org/wiki/File:Dasypus_sabanicola_-_Feijo_et_al_2018_holotype.tif,Q1761916
10659,コムネアカアメリカムシクイ,コムネアカアメリカムシクイ,コムネアカアメリカムシクイ,鳥類,no,スズメ目,ショウジョウコウカンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/GranatellusSallaeiWolf.jpg,https://commons.wikimedia.org/wiki/File:GranatellusSallaeiWolf.jpg,Q1315489
10660,コムネアカマキバドリ,コムネアカマキバドリ,コムネアカマキバドリ,鳥類,no,スズメ目,ムクドリモドキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Leistes_defilippii_Pampas_Meadowlark_%28female%29%3B_Saavedra%2C_Buenos_Aires%2C_Argentina.jpg,https://commons.wikimedia.org/wiki/File:Leistes_defilippii_Pampas_Meadowlark_%28female%29%3B_Saavedra%2C_Buenos_Aires%2C_Argentina.jpg,Q3181354
10661,コメンフクロウ,コメンフクロウ,コメンフクロウ,鳥類,no,フクロウ目,メンフクロウ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_69d5ad3fd0da_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_69d5ad3fd0da_generated.webp,
10662,コモズヒタキ,コモズヒタキ,コモズヒタキ,鳥類,no,スズメ目,カラス科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_1842ad626f0f_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_1842ad626f0f_generated.webp,
10663,コモチカナヘビ,コモチカナヘビ,コモチカナヘビ,爬虫類,no,有鱗目,カナヘビ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lacerta_vivipara_1_%28Marek_Szczepanek%29.jpg,https://commons.wikimedia.org/wiki/File:Lacerta_vivipara_1_%28Marek_Szczepanek%29.jpg,Q204061
10664,コモチサヨリ,コモチサヨリ,コモチサヨリ,魚類,no,ダツ目,サヨリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Zenarchopterus_dunckeri.jpg,https://commons.wikimedia.org/wiki/File:Zenarchopterus_dunckeri.jpg,Q733015
10665,コモチヒキガエル,コモチヒキガエル,コモチヒキガエル,両生類,no,カエル目,ヒキガエル科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_3b4f1d20ecb9_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_3b4f1d20ecb9_generated.webp,
10666,コモドオオトカゲ,コモドオオトカゲ,コモドオオトカゲ,爬虫類,no,有鱗目,オオトカゲ科,http://commons.wikimedia.org/wiki/Special:FilePath/Komodo_dragon_Varanus_komodoensis_Ragunan_Zoo_2.JPG,https://commons.wikimedia.org/wiki/File:Komodo_dragon_Varanus_komodoensis_Ragunan_Zoo_2.JPG,Q4504
10667,コモドネズミ,コモドネズミ,コモドネズミ,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
10668,コモロアオバト,コモロアオバト,コモロアオバト,鳥類,no,ハト目,ハト科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_8b7c32de3b43_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_8b7c32de3b43_generated.webp,
10669,コモロオオコウモリ,コモロオオコウモリ,コモロオオコウモリ,哺乳類,no,翼手目,オオコウモリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bristol.zoo.livfruitbat.arp.jpg,https://commons.wikimedia.org/wiki/File:Bristol.zoo.livfruitbat.arp.jpg,Q1049623
10670,コモロオオサンショウクイ,コモロオオサンショウクイ,コモロオオサンショウクイ,鳥類,no,スズメ目,サンショウクイ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_f5a548b1ffd8_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_f5a548b1ffd8_generated.webp,
10671,コモロオリーブバト,コモロオリーブバト,コモロオリーブバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Columba_pollenii_1868.jpg,https://commons.wikimedia.org/wiki/File:Columba_pollenii_1868.jpg,Q257710
