batch_index,id,surface,pronunciation,rank,query
225,31375,好岡,ヨシオカ,,好岡 よしおか 氏名
226,31376,好峯,ヨシミネ,,好峯 よしみね 氏名
227,31379,好平,ヨシヒラ,,好平 よしひら 氏名
228,31380,好廣,ヨシヒロ,,好廣 よしひろ 氏名
229,31381,好恒,ヨシツネ,,好恒 よしつね 氏名
230,31385,好森,ヨシモリ,,好森 よしもり 氏名
231,31386,好武,ヨシタケ,,好武 よしたけ 氏名
232,31390,好浦,ヨシウラ,,好浦 よしうら 氏名
233,31391,好満,ヨシミツ,,好満 よしみつ 氏名
234,31394,好竹,ヨシタケ,,好竹 よしたけ 氏名
235,31395,好藤,ヨシフジ,,好藤 よしふじ 氏名
236,31398,好長,ヨシナガ,,好長 よしなが 氏名
237,31400,如南,ジョナン,,如南 じょなん 氏名
238,31401,如沢,ジョサワ,,如沢 じょさわ 氏名
239,31412,妙井,ミョウイ,,妙井 みょうい 氏名
240,31415,妙円園,ミョウエンゾノ,,妙円園 みょうえんぞの 氏名
241,31416,妙円薗,ミョウエンゾノ,,妙円薗 みょうえんぞの 氏名
242,31418,妙圓園,ミョウエンゾノ,,妙圓園 みょうえんぞの 氏名
243,31422,妙川,ミョウカワ,,妙川 みょうかわ 氏名
244,31424,妙智,ミョウチ,,妙智 みょうち 氏名
245,31425,妙村,ミョウムラ,,妙村 みょうむら 氏名
246,31427,妙泉,ヨシズミ,,妙泉 よしずみ 氏名
247,31430,妙玄,ミョウゲン,,妙玄 みょうげん 氏名
248,31431,妙珍,ミョウチン,,妙珍 みょうちん 氏名
249,31432,妙田,ミョウダ,,妙田 みょうだ 氏名
250,31433,妙立,ミョウリュウ,,妙立 みょうりゅう 氏名
251,31435,妙見寺,ミョウケンジ,,妙見寺 みょうけんじ 氏名
252,31437,妙護地,ミョウゴジ,,妙護地 みょうごじ 氏名
253,31438,妙護寺,ミョウゴジ,,妙護寺 みょうごじ 氏名
254,31439,妙谷,ミョウタニ,,妙谷 みょうたに 氏名
255,31440,妙賀谷,ミョウガヤ,,妙賀谷 みょうがや 氏名
256,31441,妙願,ミョウガン,,妙願 みょうがん 氏名
257,31442,妹原,セハラ,,妹原 せはら 氏名
258,31444,妹尾谷,セオタニ,,妹尾谷 せおたに 氏名
259,31445,妹岡,イモオカ,,妹岡 いもおか 氏名
260,31447,妹崎,セザキ,,妹崎 せざき 氏名
261,31451,妹石,イモウトイシ,,妹石 いもうといし 氏名
262,31453,妹能,セノウ,,妹能 せのう 氏名
263,31455,妹葉,イモハ,,妹葉 いもは 氏名
264,31457,妹野,セノ,,妹野 せの 氏名
265,31458,妻ノ神,サイノカミ,,妻ノ神 さいのかみ 氏名
266,31459,妻井,ツマイ,,妻井 つまい 氏名
267,31463,妻垣,ツマガキ,,妻垣 つまがき 氏名
268,31465,妻屋,ツマヤ,,妻屋 つまや 氏名
269,31466,妻岐,ツマギ,,妻岐 つまぎ 氏名
270,31467,妻島,ツマシマ,,妻島 つましま 氏名
271,31468,妻崎,ツマサキ,,妻崎 つまさき 氏名
272,31469,妻嶋,ツマシマ,,妻嶋 つましま 氏名
273,31470,妻川,ツマカワ,,妻川 つまかわ 氏名
274,31472,妻本,ツマモト,,妻本 つまもと 氏名
275,31474,妻沼,メヌマ,,妻沼 めぬま 氏名
276,31475,妻波,ツマナミ,,妻波 つまなみ 氏名
277,31476,妻澤,ツマザワ,,妻澤 つまざわ 氏名
278,31477,妻瀬,ツマセ,,妻瀬 つませ 氏名
279,31479,妻由,ツマユ,,妻由 つまゆ 氏名
280,31480,妻科,ツマシナ,,妻科 つましな 氏名
281,31483,妻谷,ツマヤ,,妻谷 つまや 氏名
282,31484,妻道,ツマミチ,,妻道 つまみち 氏名
283,31488,姉ケ山,アネガヤマ,,姉ケ山 あねがやま 氏名
284,31491,姉山,アネヤマ,,姉山 あねやま 氏名
285,31492,姉嵜,アネザキ,,姉嵜 あねざき 氏名
286,31495,姉石,アネイシ,,姉石 あねいし 氏名
287,31497,始平堂,シヘイドウ,,始平堂 しへいどう 氏名
288,31498,始沢,シザワ,,始沢 しざわ 氏名
289,31499,始澤,シザワ,,始澤 しざわ 氏名
290,31499,始澤,ハジメサワ,,始澤 はじめさわ 氏名
291,31503,姑射,コヤ,,姑射 こや 氏名
292,31505,姓丸,ウジマル,,姓丸 うじまる 氏名
293,31506,姓井,ナイ,,姓井 ない 氏名
