batch_index,id,surface,pronunciation,rank,query
35,460,安西,アンサイ,464,安西 あんさい 氏名
36,492,源,ゲンノ,493,源 げんの 氏名
37,507,秦,タイ,508,秦 たい 氏名
38,507,秦,ハタノ,508,秦 はたの 氏名
39,507,秦,ハダノ,508,秦 はだの 氏名
40,561,一ノ瀬,イチノセキ,572,一ノ瀬 いちのせき 氏名
41,563,坂田,サカタノ,572,坂田 さかたの 氏名
42,604,羽田,ハタノ,602,羽田 はたの 氏名
43,635,宇都宮,ウノミヤ,642,宇都宮 うのみや 氏名
44,706,清原,キヨハラノ,716,清原 きよはらの 氏名
45,763,堀川,ホリカワノ,779,堀川 ほりかわの 氏名
46,819,大江,オオエノ,834,大江 おおえの 氏名
47,870,金森,カネガモリ,860,金森 かねがもり 氏名
48,876,久我,コガノ,900,久我 こがの 氏名
49,925,杉原,スギワラ,940,杉原 すぎわら 氏名
50,955,安村,ヤスウラ,972,安村 やすうら 氏名
51,966,江崎,ゴウサキ,972,江崎 ごうさき 氏名
52,978,穂積,ホヅミノ,972,穂積 ほづみの 氏名
53,1057,坂上,サカノウエノ,1076,坂上 さかのうえの 氏名
54,1086,石上,イソノカミノ,1076,石上 いそのかみの 氏名
55,1102,高,コウノ,1076,高 こうの 氏名
56,1159,内海,ウチノウミ,1187,内海 うちのうみ 氏名
57,1184,水月,ミナヅキ,1187,水月 みなづき 氏名
58,1185,永島,ナガジマ,1187,永島 ながじま 氏名
59,1300,吉水,ヨシミズノ,1333,吉水 よしみずの 氏名
60,1319,山上,ヤマノウエノ,1333,山上 やまのうえの 氏名
61,1494,高階,タカシナノ,1440,高階 たかしなの 氏名
62,1531,川澄,カスミ,1553,川澄 かすみ 氏名
63,1615,卜部,ウラベノ,1650,卜部 うらべの 氏名
64,1633,大浦,オオラ,1650,大浦 おおら 氏名
65,1753,丹波,タンバノ,1807,丹波 たんばの 氏名
66,1924,郷,ゴウノ,1807,郷 ごうの 氏名
67,1944,黒宮,クロイワ,1807,黒宮 くろいわ 氏名
68,1968,伊勢,イセノ,2024,伊勢 いせの 氏名
69,2019,大宅,オオヤケノ,2024,大宅 おおやけの 氏名
70,2029,安野,ヤスノノ,2024,安野 やすのの 氏名
71,2051,川内,カワウ,2024,川内 かわう 氏名
72,2109,水崎,ミサキ,2024,水崎 みさき 氏名
73,2149,立田,タッタ,2024,立田 たった 氏名
74,2181,豊臣,トヨトミノ,2024,豊臣 とよとみの 氏名
75,2194,門田,モンデ,2024,門田 もんで 氏名
76,2222,二橋,ニキョウ,2308,二橋 にきょう 氏名
77,2227,井山,イノヤマ,2308,井山 いのやま 氏名
78,2412,相浦,アイノウラ,2308,相浦 あいのうら 氏名
79,2502,中司,ナカヅカ,2610,中司 なかづか 氏名
80,2512,丹下,タンゴ,2610,丹下 たんご 氏名
81,2575,呉屋,グヤ,2610,呉屋 ぐや 氏名
82,2577,和気,ワケノ,2610,和気 わけの 氏名
83,2721,楠田,クスタ,2610,楠田 くすた 氏名
84,2785,瓜生,ウリウミ,2610,瓜生 うりうみ 氏名
85,2806,神,ミワ,2610,神 みわ 氏名
86,2808,神木,シボク,2610,神木 しぼく 氏名
87,2814,稲富,イナドメ,2610,稲富 いなどめ 氏名
88,2924,三並,サンナミ,3073,三並 さんなみ 氏名
89,2937,下間,シモヅマ,3073,下間 しもづま 氏名
90,2966,井,イノ,3073,井 いの 氏名
91,2978,伊従,イジュウ,3073,伊従 いじゅう 氏名
92,3020,古謝,コザ,3073,古謝 こざ 氏名
93,3072,大津留,オオズル,3073,大津留 おおずる 氏名
